type;trans_id;local_time;order_num;order_start_time;order_stop_time;delta_time;Stock;date
send_order;111424;111424;31507641040;185.891;185.846;0.044999999999987;FR;20220603
kill_order;111424;111424;31507641040;185.922;185.894;0.027999999999992;FR;20220603
send_order;111424;111424;31507641148;186.162;186.156;0.0060000000000002;FR;20220603
kill_order;111424;111424;31507641148;186.188;186.164;0.024000000000001;FR;20220603
send_order;111425;111425;31507641337;186.5;186.469;0.031000000000006;FR;20220603
kill_order;111425;111425;31507641337;186.515;186.502;0.012999999999977;FR;20220603
send_order;111425;111425;31507641499;186.797;186.781;0.015999999999991;FR;20220603
kill_order;111425;111425;31507641499;186.803;186.798;0.0049999999999955;FR;20220603
send_order;111425;111425;31507641644;187.109;187.093;0.01600000000002;FR;20220603
kill_order;111425;111425;31507641644;187.125;187.111;0.01400000000001;FR;20220603
send_order;111426;111426;31507641795;187.412;187.406;0.0060000000000002;FR;20220603
kill_order;111426;111426;31507641795;187.437;187.414;0.023000000000025;FR;20220603
send_order;111426;111426;31507641934;187.724;187.718;0.0060000000000002;FR;20220603
kill_order;111426;111426;31507641934;187.75;187.726;0.024000000000001;FR;20220603
send_order;111426;111426;31507642171;188.046;188.031;0.014999999999986;FR;20220603
kill_order;111426;111426;31507642171;188.062;188.048;0.01400000000001;FR;20220603
send_order;111427;111427;31507642371;188.359;188.343;0.01600000000002;FR;20220603
kill_order;111427;111427;31507642371;188.365;188.36;0.0049999999999955;FR;20220603
send_order;111427;111427;31507642490;188.671;188.656;0.014999999999986;FR;20220603
kill_order;111427;111427;31507642490;188.687;188.673;0.01400000000001;FR;20220603
send_order;111427;111427;31507642630;188.974;188.968;0.0060000000000002;FR;20220603
kill_order;111427;111427;31507642630;188.999;188.976;0.022999999999996;FR;20220603
send_order;111428;111428;31507642737;189.296;189.281;0.014999999999986;FR;20220603
kill_order;111428;111428;31507642737;189.302;189.298;0.0039999999999907;FR;20220603
send_order;111428;111428;31507642875;189.609;189.593;0.01600000000002;FR;20220603
kill_order;111428;111428;31507642875;189.615;189.61;0.0049999999999955;FR;20220603
send_order;111428;111428;31507643033;189.921;189.905;0.015999999999991;FR;20220603
kill_order;111428;111428;31507643033;189.927;189.923;0.0039999999999907;FR;20220603
send_order;111428;111428;31507643146;190.224;190.218;0.0060000000000002;FR;20220603
kill_order;111428;111428;31507643146;190.249;190.226;0.022999999999996;FR;20220603
send_order;111429;111429;31507643335;190.536;190.53;0.0060000000000002;FR;20220603
kill_order;111429;111429;31507643335;190.562;190.538;0.024000000000001;FR;20220603
send_order;111429;111429;31507643486;190.858;190.843;0.015000000000015;FR;20220603
kill_order;111429;111429;31507643486;190.865;190.86;0.0049999999999955;FR;20220603
send_order;111429;111429;31507643620;191.171;191.155;0.015999999999991;FR;20220603
kill_order;111429;111429;31507643620;191.178;191.173;0.0049999999999955;FR;20220603
send_order;111430;111430;31507643767;191.483;191.468;0.015000000000015;FR;20220603
kill_order;111430;111430;31507643767;191.49;191.485;0.0049999999999955;FR;20220603
send_order;111430;111430;31507643856;191.796;191.78;0.015999999999991;FR;20220603
kill_order;111430;111430;31507643856;191.803;191.798;0.0049999999999955;FR;20220603
send_order;111430;111430;31507643969;192.108;192.093;0.015000000000015;FR;20220603
kill_order;111430;111430;31507643969;192.115;192.11;0.0049999999999955;FR;20220603
send_order;111431;111431;31507644095;192.421;192.405;0.015999999999991;FR;20220603
kill_order;111431;111431;31507644095;192.427;192.423;0.0039999999999907;FR;20220603
send_order;111431;111431;31507644256;192.724;192.718;0.0060000000000002;FR;20220603
kill_order;111431;111431;31507644256;192.749;192.725;0.024000000000001;FR;20220603
send_order;111431;111431;31507644402;193.046;193.03;0.015999999999991;FR;20220603
kill_order;111431;111431;31507644402;193.061;193.047;0.01400000000001;FR;20220603
send_order;111432;111432;31507644566;193.358;193.343;0.015000000000015;FR;20220603
kill_order;111432;111432;31507644566;193.365;193.36;0.0049999999999955;FR;20220603
send_order;111432;111432;31507644710;193.686;193.655;0.031000000000006;FR;20220603
kill_order;111432;111432;31507644710;193.702;193.688;0.01400000000001;FR;20220603
send_order;111432;111432;31507644869;193.983;193.967;0.015999999999991;FR;20220603
kill_order;111432;111432;31507644869;193.989;193.985;0.0039999999999907;FR;20220603
send_order;111433;111433;31507644999;194.296;194.28;0.015999999999991;FR;20220603
kill_order;111433;111433;31507644999;194.302;194.297;0.0049999999999955;FR;20220603
send_order;111433;111433;31507645143;194.608;194.592;0.015999999999991;FR;20220603
kill_order;111433;111433;31507645143;194.614;194.61;0.0039999999999907;FR;20220603
send_order;111433;111433;31507645359;194.911;194.905;0.0060000000000002;FR;20220603
kill_order;111433;111433;31507645359;194.936;194.913;0.022999999999996;FR;20220603
send_order;111433;111433;31507645442;195.224;195.217;0.0069999999999766;FR;20220603
kill_order;111433;111433;31507645442;195.248;195.226;0.021999999999991;FR;20220603
send_order;111434;111434;31507645569;195.545;195.53;0.014999999999986;FR;20220603
kill_order;111434;111434;31507645569;195.552;195.547;0.0049999999999955;FR;20220603
send_order;111435;111434;31507645711;195.858;195.842;0.015999999999991;FR;20220603
kill_order;111435;111434;31507645711;195.864;195.859;0.0049999999999955;FR;20220603
send_order;111435;111434;31507645828;196.161;196.154;0.007000000000005;FR;20220603
kill_order;111435;111434;31507645828;196.186;196.162;0.024000000000001;FR;20220603
send_order;111435;111435;31507645995;196.473;196.467;0.0060000000000002;FR;20220603
kill_order;111435;111435;31507645995;196.498;196.475;0.022999999999996;FR;20220603
send_order;111435;111435;31507646078;196.795;196.779;0.015999999999991;FR;20220603
kill_order;111435;111435;31507646078;196.811;196.797;0.01400000000001;FR;20220603
send_order;111435;111435;31507646213;197.107;197.092;0.014999999999986;FR;20220603
kill_order;111435;111435;31507646213;197.123;197.109;0.013999999999982;FR;20220603
send_order;111436;111436;31507646349;197.411;197.404;0.007000000000005;FR;20220603
kill_order;111436;111436;31507646349;197.436;197.413;0.022999999999996;FR;20220603
send_order;111436;111436;31507646416;197.723;197.717;0.0060000000000002;FR;20220603
kill_order;111436;111436;31507646416;197.748;197.725;0.022999999999996;FR;20220603
send_order;111436;111436;31507646617;198.045;198.029;0.015999999999991;FR;20220603
kill_order;111436;111436;31507646617;198.061;198.046;0.015000000000015;FR;20220603
send_order;111437;111437;31507646744;198.348;198.342;0.0060000000000002;FR;20220603
kill_order;111437;111437;31507646744;198.373;198.35;0.022999999999996;FR;20220603
send_order;111437;111437;31507646883;198.67;198.654;0.015999999999991;FR;20220603
kill_order;111437;111437;31507646883;198.701;198.671;0.030000000000001;FR;20220603
send_order;111437;111437;31507647064;198.982;198.967;0.014999999999986;FR;20220603
kill_order;111437;111437;31507647064;198.988;198.984;0.0039999999999907;FR;20220603
send_order;111438;111438;31507647190;199.285;199.279;0.0060000000000002;FR;20220603
kill_order;111438;111438;31507647190;199.31;199.287;0.022999999999996;FR;20220603
send_order;111438;111438;31507647344;199.607;199.591;0.015999999999991;FR;20220603
kill_order;111438;111438;31507647344;199.623;199.609;0.013999999999982;FR;20220603
send_order;111438;111438;31507647509;199.919;199.904;0.015000000000015;FR;20220603
kill_order;111438;111438;31507647509;199.926;199.921;0.0049999999999955;FR;20220603
send_order;111438;111438;31507647611;200.222;200.216;0.0060000000000002;FR;20220603
kill_order;111438;111438;31507647611;200.247;200.224;0.023000000000025;FR;20220603
send_order;111439;111439;31507647754;200.544;200.529;0.015000000000015;FR;20220603
kill_order;111439;111439;31507647754;200.551;200.546;0.0049999999999955;FR;20220603
send_order;111439;111439;31507647853;200.857;200.841;0.015999999999991;FR;20220603
kill_order;111439;111439;31507647853;200.863;200.858;0.0049999999999955;FR;20220603
send_order;111439;111439;31507648021;201.169;201.154;0.015000000000015;FR;20220603
kill_order;111439;111439;31507648021;201.185;201.171;0.01400000000001;FR;20220603
send_order;111440;111440;31507648166;201.482;201.466;0.015999999999991;FR;20220603
kill_order;111440;111440;31507648166;201.488;201.484;0.0039999999999907;FR;20220603
send_order;111440;111440;31507648290;201.794;201.778;0.01600000000002;FR;20220603
kill_order;111440;111440;31507648290;201.888;201.796;0.092000000000013;FR;20220603
send_order;111440;111440;31507648517;202.106;202.091;0.014999999999986;FR;20220603
kill_order;111440;111440;31507648517;202.113;202.108;0.0049999999999955;FR;20220603
send_order;111441;111441;31507648645;202.419;202.403;0.01600000000002;FR;20220603
kill_order;111441;111441;31507648645;202.434;202.421;0.013000000000005;FR;20220603
send_order;111441;111441;31507648797;202.723;202.716;0.007000000000005;FR;20220603
kill_order;111441;111441;31507648797;202.747;202.724;0.023000000000025;FR;20220603
send_order;111441;111441;31507648977;203.075;203.028;0.046999999999997;FR;20220603
kill_order;111441;111441;31507648977;203.094;203.077;0.016999999999996;FR;20220603
send_order;111442;111442;31507649052;203.356;203.341;0.014999999999986;FR;20220603
kill_order;111442;111442;31507649052;203.372;203.358;0.01400000000001;FR;20220603
send_order;111442;111442;31507649179;203.669;203.653;0.01600000000002;FR;20220603
kill_order;111442;111442;31507649179;203.675;203.67;0.0050000000000239;FR;20220603
send_order;111442;111442;31507649330;203.981;203.965;0.015999999999991;FR;20220603
kill_order;111442;111442;31507649330;203.988;203.983;0.0049999999999955;FR;20220603
send_order;111443;111443;31507649478;204.293;204.278;0.015000000000015;FR;20220603
kill_order;111443;111443;31507649478;204.3;204.295;0.0050000000000239;FR;20220603
send_order;111443;111443;31507649647;204.597;204.59;0.007000000000005;FR;20220603
kill_order;111443;111443;31507649647;204.622;204.599;0.023000000000025;FR;20220603
send_order;111443;111443;31507649794;204.918;204.903;0.015000000000015;FR;20220603
kill_order;111443;111443;31507649794;204.925;204.92;0.0050000000000239;FR;20220603
send_order;111443;111443;31507650019;205.222;205.215;0.007000000000005;FR;20220603
kill_order;111443;111443;31507650019;205.246;205.224;0.02200000000002;FR;20220603
send_order;111444;111444;31507650179;205.543;205.528;0.015000000000015;FR;20220603
kill_order;111444;111444;31507650179;205.55;205.545;0.0050000000000239;FR;20220603
send_order;111444;111444;31507650371;205.856;205.84;0.015999999999991;FR;20220603
kill_order;111444;111444;31507650371;205.862;205.857;0.0049999999999955;FR;20220603
send_order;111444;111444;31507650623;206.168;206.153;0.015000000000015;FR;20220603
kill_order;111444;111444;31507650623;206.184;206.17;0.01400000000001;FR;20220603
send_order;111445;111445;31507650852;206.48;206.465;0.014999999999986;FR;20220603
kill_order;111445;111445;31507650852;206.496;206.482;0.01400000000001;FR;20220603
send_order;111445;111445;31507651014;206.793;206.777;0.01600000000002;FR;20220603
kill_order;111445;111445;31507651014;206.8;206.795;0.0050000000000239;FR;20220603
send_order;111445;111445;31507651194;207.105;207.09;0.014999999999986;FR;20220603
kill_order;111445;111445;31507651194;207.112;207.107;0.0049999999999955;FR;20220603
send_order;111446;111446;31507651360;207.418;207.402;0.01600000000002;FR;20220603
kill_order;111446;111446;31507651360;207.425;207.42;0.0050000000000239;FR;20220603
send_order;111446;111446;31507651564;207.724;207.715;0.0089999999999861;FR;20220603
kill_order;111446;111446;31507651564;207.746;207.725;0.021000000000015;FR;20220603
send_order;111446;111446;31507651783;208.043;208.027;0.01600000000002;FR;20220603
kill_order;111446;111446;31507651783;208.058;208.045;0.013000000000005;FR;20220603
send_order;111447;111447;31507651938;208.371;208.34;0.031000000000006;FR;20220603
kill_order;111447;111447;31507651938;208.386;208.373;0.013000000000005;FR;20220603
send_order;111447;111447;31507652096;208.659;208.652;0.007000000000005;FR;20220603
kill_order;111447;111447;31507652096;208.667;208.661;0.0060000000000002;FR;20220603
send_order;111447;111447;31507652282;208.98;208.964;0.015999999999991;FR;20220603
kill_order;111447;111447;31507652282;208.987;208.982;0.0049999999999955;FR;20220603
send_order;111448;111448;31507652466;209.292;209.277;0.015000000000015;FR;20220603
kill_order;111448;111448;31507652466;209.299;209.294;0.0049999999999955;FR;20220603
send_order;111448;111448;31507652613;209.605;209.589;0.015999999999991;FR;20220603
kill_order;111448;111448;31507652613;209.612;209.607;0.0049999999999955;FR;20220603
send_order;111448;111448;31507652725;209.917;209.902;0.015000000000015;FR;20220603
kill_order;111448;111448;31507652725;209.924;209.919;0.0049999999999955;FR;20220603
send_order;111448;111448;31507652954;210.221;210.214;0.007000000000005;FR;20220603
kill_order;111448;111448;31507652954;210.227;210.223;0.0039999999999907;FR;20220603
send_order;111449;111449;31507653111;210.542;210.527;0.015000000000015;FR;20220603
kill_order;111449;111449;31507653111;210.549;210.544;0.0049999999999955;FR;20220603
send_order;111449;111449;31507653308;210.855;210.839;0.015999999999991;FR;20220603
kill_order;111449;111449;31507653308;210.87;210.857;0.013000000000005;FR;20220603
send_order;111449;111449;31507653515;211.167;211.152;0.015000000000015;FR;20220603
kill_order;111449;111449;31507653515;211.183;211.169;0.013999999999982;FR;20220603
send_order;111450;111450;31507653676;211.48;211.464;0.015999999999991;FR;20220603
kill_order;111450;111450;31507653676;211.495;211.482;0.013000000000005;FR;20220603
send_order;111450;111450;31507654046;211.792;211.776;0.015999999999991;FR;20220603
kill_order;111450;111450;31507654046;211.808;211.794;0.013999999999982;FR;20220603
send_order;111450;111450;31507654360;212.096;212.089;0.007000000000005;FR;20220603
kill_order;111450;111450;31507654360;212.104;212.098;0.0060000000000002;FR;20220603
send_order;111451;111451;31507654460;212.417;212.401;0.015999999999991;FR;20220603
kill_order;111451;111451;31507654460;212.424;212.419;0.0049999999999955;FR;20220603
send_order;111451;111451;31507654618;212.729;212.714;0.015000000000015;FR;20220603
kill_order;111451;111451;31507654618;212.745;212.731;0.01400000000001;FR;20220603
send_order;111451;111451;31507654815;213.042;213.026;0.015999999999991;FR;20220603
kill_order;111451;111451;31507654815;213.048;213.044;0.0039999999999907;FR;20220603
send_order;111452;111452;31507654952;213.354;213.339;0.015000000000015;FR;20220603
kill_order;111452;111452;31507654952;213.37;213.356;0.01400000000001;FR;20220603
send_order;111452;111452;31507655091;213.667;213.651;0.015999999999991;FR;20220603
kill_order;111452;111452;31507655091;213.673;213.668;0.0049999999999955;FR;20220603
send_order;111452;111452;31507655256;213.979;213.963;0.01600000000002;FR;20220603
kill_order;111452;111452;31507655256;213.986;213.981;0.0049999999999955;FR;20220603
send_order;111453;111453;31507655438;214.291;214.276;0.014999999999986;FR;20220603
kill_order;111453;111453;31507655438;214.298;214.293;0.0049999999999955;FR;20220603
send_order;111453;111453;31507655592;214.604;214.588;0.01600000000002;FR;20220603
kill_order;111453;111453;31507655592;214.61;214.606;0.0040000000000191;FR;20220603
send_order;111453;111453;31507655727;214.916;214.901;0.014999999999986;FR;20220603
kill_order;111453;111453;31507655727;214.923;214.918;0.0049999999999955;FR;20220603
send_order;111453;111453;31507655909;215.22;215.213;0.007000000000005;FR;20220603
kill_order;111453;111453;31507655909;215.225;215.222;0.0029999999999859;FR;20220603
send_order;111454;111454;31507656026;215.541;215.526;0.014999999999986;FR;20220603
kill_order;111454;111454;31507656026;215.548;215.543;0.0049999999999955;FR;20220603
send_order;111454;111454;31507656212;215.854;215.838;0.01600000000002;FR;20220603
kill_order;111454;111454;31507656212;215.869;215.856;0.013000000000005;FR;20220603
send_order;111454;111454;31507656396;216.166;216.151;0.014999999999986;FR;20220603
kill_order;111454;111454;31507656396;216.173;216.168;0.0049999999999955;FR;20220603
send_order;111455;111455;31507656548;216.494;216.463;0.031000000000006;FR;20220603
kill_order;111455;111455;31507656548;216.51;216.496;0.013999999999982;FR;20220603
send_order;111455;111455;31507656696;216.791;216.775;0.015999999999991;FR;20220603
kill_order;111455;111455;31507656696;216.798;216.793;0.0049999999999955;FR;20220603
send_order;111455;111455;31507656864;217.103;217.088;0.015000000000015;FR;20220603
kill_order;111455;111455;31507656864;217.11;217.105;0.0050000000000239;FR;20220603
send_order;111456;111456;31507657040;217.416;217.4;0.015999999999991;FR;20220603
kill_order;111456;111456;31507657040;217.431;217.418;0.013000000000005;FR;20220603
send_order;111456;111456;31507657182;217.72;217.713;0.007000000000005;FR;20220603
kill_order;111456;111456;31507657182;217.725;217.722;0.0029999999999859;FR;20220603
send_order;111456;111456;31507657346;218.041;218.025;0.015999999999991;FR;20220603
kill_order;111456;111456;31507657346;218.047;218.043;0.0039999999999907;FR;20220603
send_order;111457;111457;31507657506;218.344;218.338;0.0060000000000002;FR;20220603
kill_order;111457;111457;31507657506;218.353;218.346;0.007000000000005;FR;20220603
send_order;111457;111457;31507657638;218.657;218.65;0.007000000000005;FR;20220603
kill_order;111457;111457;31507657638;218.666;218.659;0.007000000000005;FR;20220603
send_order;111457;111457;31507657772;218.978;218.962;0.01600000000002;FR;20220603
kill_order;111457;111457;31507657772;218.985;218.98;0.0050000000000239;FR;20220603
send_order;111458;111458;31507657961;219.293;219.275;0.018000000000001;FR;20220603
kill_order;111458;111458;31507657961;219.299;219.294;0.0049999999999955;FR;20220603
send_order;111458;111458;31507658072;219.594;219.587;0.007000000000005;FR;20220603
kill_order;111458;111458;31507658072;219.603;219.596;0.007000000000005;FR;20220603
send_order;111458;111458;31507658205;219.907;219.9;0.007000000000005;FR;20220603
kill_order;111458;111458;31507658205;219.915;219.909;0.0060000000000002;FR;20220603
send_order;111458;111458;31507658374;220.219;220.212;0.007000000000005;FR;20220603
kill_order;111458;111458;31507658374;220.225;220.221;0.0039999999999907;FR;20220603
send_order;111459;111459;31507658522;220.54;220.525;0.014999999999986;FR;20220603
kill_order;111459;111459;31507658522;220.547;220.542;0.0049999999999955;FR;20220603
send_order;111459;111459;31507658660;220.853;220.837;0.01600000000002;FR;20220603
kill_order;111459;111459;31507658660;220.86;220.855;0.0050000000000239;FR;20220603
send_order;111459;111459;31507658882;221.181;221.15;0.031000000000006;FR;20220603
kill_order;111459;111459;31507658882;221.196;221.183;0.013000000000005;FR;20220603
send_order;111500;111500;31507659060;221.477;221.462;0.015000000000015;FR;20220603
kill_order;111500;111500;31507659060;221.493;221.479;0.013999999999982;FR;20220603
send_order;111500;111500;31507659271;221.79;221.774;0.015999999999991;FR;20220603
kill_order;111500;111500;31507659271;221.806;221.792;0.01400000000001;FR;20220603
send_order;111500;111500;31507659427;222.102;222.087;0.015000000000015;FR;20220603
